Country,HSCode,Year,Value(Imports),Growth
CHILE,HSCode_85,2018,0.47,-61.58
MYANMAR,HSCode_85,2018,0.42,32.49
ARGENTINA,HSCode_85,2018,0.36,-62.98
SURINAME,HSCode_85,2018,0.35,-45.01
COMOROS,HSCode_85,2018,0.34,-34.87
KENYA,HSCode_85,2018,0.33,-27.09
ARUBA,HSCode_85,2018,0.33,-17.55
GUYANA,HSCode_85,2018,0.32,266.9
EQUTL GUINEA,HSCode_85,2018,0.32,
CAPE VERDE IS,HSCode_85,2018,0.3,-15.96
MALAWI,HSCode_85,2018,0.28,127.39
LEBANON,HSCode_85,2018,0.21,-86.18
BHUTAN,HSCode_85,2018,0.2,482.76
GRENADA,HSCode_85,2018,0.18,20.12
ZAMBIA,HSCode_85,2018,0.18,390.47
SUDAN,HSCode_85,2018,0.18,29423.7
LAO PD RP,HSCode_85,2018,0.17,-50.48
ANGUILLA,HSCode_85,2018,0.17,-6.37
ST LUCIA,HSCode_85,2018,0.17,
GUINEA BISSAU,HSCode_85,2018,0.14,-41.21
VIRGIN IS US,HSCode_85,2018,0.14,
PAKISTAN IR,HSCode_85,2018,0.13,28.87
COLOMBIA,HSCode_85,2018,0.13,125.39
PUERTO RICO,HSCode_85,2018,0.12,-43.13
ANTIGUA,HSCode_85,2018,0.12,499.02
CYPRUS,HSCode_85,2018,0.1,-2.61
LIECHTENSTEIN,HSCode_85,2018,0.1,305.01
CUBA,HSCode_85,2018,0.1,
JORDAN,HSCode_85,2018,0.08,4810.08
KAZAKHSTAN,HSCode_85,2018,0.08,1616.81
MONACO,HSCode_85,2018,0.07,129.49
VENEZUELA,HSCode_85,2018,0.07,1015.4
CAMEROON,HSCode_85,2018,0.07,1450.51
ICELAND,HSCode_85,2018,0.06,-10.89
PANAMA REPUBLIC,HSCode_85,2018,0.06,-11.52
ST HELENA,HSCode_85,2018,0.06,833.24
BOLIVIA,HSCode_85,2018,0.05,-35.62
DOMINICA,HSCode_85,2018,0.05,
KYRGHYZSTAN,HSCode_85,2018,0.05,
KOREA DP RP,HSCode_85,2018,0.04,-97.0
BOSNIA-HRZGOVIN,HSCode_85,2018,0.04,-69.03
BELIZE,HSCode_85,2018,0.04,-65.96
ETHIOPIA,HSCode_85,2018,0.04,869.57
US MINOR OUTLYING ISLANDS,HSCode_85,2018,0.03,30.09
FAROE IS.,HSCode_85,2018,0.03,
ECUADOR,HSCode_85,2018,0.02,-89.39
GABON,HSCode_85,2018,0.02,123.34
PARAGUAY,HSCode_85,2018,0.02,751.6
PERU,HSCode_85,2018,0.02,329.74
ST VINCENT,HSCode_85,2018,0.02,
URUGUAY,HSCode_85,2018,0.01,-59.01
BERMUDA,HSCode_85,2018,0.01,132.31
UZBEKISTAN,HSCode_85,2018,0.01,
EL SALVADOR,HSCode_85,2018,0.0,-99.99
NIGER,HSCode_85,2018,0.0,-97.71
MOLDOVA,HSCode_85,2018,0.0,-99.82
ALBANIA,HSCode_85,2018,0.0,-58.14
ARMENIA,HSCode_85,2018,0.0,-88.5
ALGERIA,HSCode_85,2018,0.0,-69.11
BRUNEI,HSCode_85,2018,0.0,-45.37
COCOS IS,HSCode_85,2018,0.0,234.58
FR POLYNESIA,HSCode_85,2018,0.0,1601.12
IRAQ,HSCode_85,2018,0.0,-64.62
MALI,HSCode_85,2018,0.0,-97.08
ANDORRA,HSCode_85,2018,0.0,
AZERBAIJAN,HSCode_85,2018,0.0,
BOTSWANA,HSCode_85,2018,0.0,
GUADELOUPE,HSCode_85,2018,0.0,
MONGOLIA,HSCode_85,2018,0.0,
CAYMAN IS,HSCode_85,2018,,
GUERNSEY,HSCode_85,2018,,
BURUNDI,HSCode_85,2018,,
REUNION,HSCode_85,2018,,
FR GUIANA,HSCode_85,2018,,
PALAU,HSCode_85,2018,,
NEW CALEDONIA,HSCode_85,2018,,
CHRISTMAS IS.,HSCode_85,2018,,
ANTARTICA,HSCode_85,2018,,
C AFRI REP,HSCode_85,2018,,
NORFOLK IS,HSCode_85,2018,,
SOLOMON IS,HSCode_85,2018,,
ST KITT N A,HSCode_85,2018,,
SYRIA,HSCode_85,2018,,
TURKS C IS,HSCode_85,2018,,
VANUATU REP,HSCode_85,2018,,
ZIMBABWE,HSCode_85,2018,,
