Country,HSCode,Year,Value(Imports),Growth
MAYOTTE,HSCode_39,2025,0.09,
MEXICO,HSCode_39,2025,46.28,
MICRONESIA,HSCode_39,2025,0.01,
MOLDOVA,HSCode_39,2025,0.11,
MONACO,HSCode_39,2025,,
MONGOLIA,HSCode_39,2025,0.02,
MONTENEGRO,HSCode_39,2025,0.29,
MOROCCO,HSCode_39,2025,14.78,
MOZAMBIQUE,HSCode_39,2025,10.07,
MYANMAR,HSCode_39,2025,2.69,
NAMIBIA,HSCode_39,2025,0.41,
NAURU RP,HSCode_39,2025,,
NEPAL,HSCode_39,2025,140.36,
NETHERLAND,HSCode_39,2025,53.82,
NETHERLANDANTIL,HSCode_39,2025,0.11,
NEW CALEDONIA,HSCode_39,2025,0.02,
NEW ZEALAND,HSCode_39,2025,5.35,
NICARAGUA,HSCode_39,2025,1.18,
NIGER,HSCode_39,2025,0.21,
NIGERIA,HSCode_39,2025,46.48,
NORWAY,HSCode_39,2025,1.96,
OMAN,HSCode_39,2025,32.11,
PAKISTAN IR,HSCode_39,2025,0.28,
PALAU,HSCode_39,2025,,
PANAMA REPUBLIC,HSCode_39,2025,2.61,
PAPUA N GNA,HSCode_39,2025,0.41,
PARAGUAY,HSCode_39,2025,1.83,
PERU,HSCode_39,2025,8.69,
PHILIPPINES,HSCode_39,2025,14.71,
POLAND,HSCode_39,2025,39.39,
PORTUGAL,HSCode_39,2025,18.93,
PUERTO RICO,HSCode_39,2025,3.91,
QATAR,HSCode_39,2025,19.33,
REUNION,HSCode_39,2025,0.27,
ROMANIA,HSCode_39,2025,6.93,
RUSSIA,HSCode_39,2025,41.03,
RWANDA,HSCode_39,2025,0.72,
SAHARWI A.DM RP,HSCode_39,2025,,
SAMOA,HSCode_39,2025,0.05,
SAN MARINO,HSCode_39,2025,0.11,
SAO TOME,HSCode_39,2025,0.0,
SAUDI ARAB,HSCode_39,2025,74.79,
SENEGAL,HSCode_39,2025,22.25,
SERBIA,HSCode_39,2025,1.12,
SEYCHELLES,HSCode_39,2025,1.19,
SIERRA LEONE,HSCode_39,2025,8.68,
SINGAPORE,HSCode_39,2025,55.37,
SLOVAK REP,HSCode_39,2025,1.04,
SLOVENIA,HSCode_39,2025,9.27,
SOLOMON IS,HSCode_39,2025,0.0,
SOMALIA,HSCode_39,2025,5.23,
SOUTH AFRICA,HSCode_39,2025,64.06,
SOUTH SUDAN,HSCode_39,2025,0.18,
SPAIN,HSCode_39,2025,51.77,
SRI LANKA DSR,HSCode_39,2025,41.24,
ST KITT N A,HSCode_39,2025,0.0,
ST LUCIA,HSCode_39,2025,0.09,
ST VINCENT,HSCode_39,2025,,
SUDAN,HSCode_39,2025,9.65,
SURINAME,HSCode_39,2025,0.8,
SWAZILAND,HSCode_39,2025,0.02,
SWEDEN,HSCode_39,2025,10.88,
SWITZERLAND,HSCode_39,2025,1.16,
SYRIA,HSCode_39,2025,0.57,
TAIWAN,HSCode_39,2025,5.5,
TAJIKISTAN,HSCode_39,2025,0.05,
TANZANIA REP,HSCode_39,2025,47.46,
THAILAND,HSCode_39,2025,39.02,
TIMOR LESTE,HSCode_39,2025,0.08,
TOGO,HSCode_39,2025,7.96,
TONGA,HSCode_39,2025,0.03,
TRINIDAD,HSCode_39,2025,5.3,
TUNISIA,HSCode_39,2025,7.18,
TURKEY,HSCode_39,2025,46.07,
TURKMENISTAN,HSCode_39,2025,0.32,
TURKS C IS,HSCode_39,2025,,
TUVALU,HSCode_39,2025,0.0,
U ARAB EMTS,HSCode_39,2025,188.53,
U K,HSCode_39,2025,119.61,
U S A,HSCode_39,2025,719.44,
UGANDA,HSCode_39,2025,2.46,
UKRAINE,HSCode_39,2025,3.38,
UNSPECIFIED,HSCode_39,2025,20.92,
URUGUAY,HSCode_39,2025,1.66,
US MINOR OUTLYING ISLANDS,HSCode_39,2025,,
UZBEKISTAN,HSCode_39,2025,0.54,
VANUATU REP,HSCode_39,2025,0.02,
VENEZUELA,HSCode_39,2025,5.58,
VIETNAM SOC REP,HSCode_39,2025,46.03,
YEMEN REPUBLC,HSCode_39,2025,7.87,
ZAMBIA,HSCode_39,2025,3.84,
ZIMBABWE,HSCode_39,2025,1.86,
AFGHANISTAN,HSCode_39,2018,2.35,27.95
ALBANIA,HSCode_39,2018,0.81,-9.23
ALGERIA,HSCode_39,2018,52.58,54.16
ANDORRA,HSCode_39,2018,0.01,-45.79
ANGOLA,HSCode_39,2018,27.72,12.24
ANGUILLA,HSCode_39,2018,0.0,
ANTIGUA,HSCode_39,2018,0.21,94303.19
ARGENTINA,HSCode_39,2018,19.94,20.33
ARMENIA,HSCode_39,2018,0.07,-45.49
ARUBA,HSCode_39,2018,0.25,9.08
AUSTRALIA,HSCode_39,2018,63.9,9.94
AUSTRIA,HSCode_39,2018,4.14,6.89
AZERBAIJAN,HSCode_39,2018,0.47,-56.05
BAHAMAS,HSCode_39,2018,0.01,235.09
BAHARAIN IS,HSCode_39,2018,51.61,69.83
BANGLADESH PR,HSCode_39,2018,288.46,29.82
BARBADOS,HSCode_39,2018,0.43,-14.53
BELARUS,HSCode_39,2018,0.6,6.43
BELGIUM,HSCode_39,2018,106.24,8.83
BELIZE,HSCode_39,2018,0.06,-54.6
BENIN,HSCode_39,2018,5.18,3.74
BERMUDA,HSCode_39,2018,0.0,-68.47
BHUTAN,HSCode_39,2018,18.54,36.65
BOLIVIA,HSCode_39,2018,0.69,-27.68
BOSNIA-HRZGOVIN,HSCode_39,2018,0.05,416.11
BOTSWANA,HSCode_39,2018,1.28,-5.53
BRAZIL,HSCode_39,2018,61.03,5.27
BRUNEI,HSCode_39,2018,2.05,269.44
BULGARIA,HSCode_39,2018,11.24,47.79
BURKINA FASO,HSCode_39,2018,9.88,158.3
BURUNDI,HSCode_39,2018,1.3,-48.17
C AFRI REP,HSCode_39,2018,0.15,-24.46
CAMBODIA,HSCode_39,2018,0.73,-28.79
CAMEROON,HSCode_39,2018,12.27,24.66
CANADA,HSCode_39,2018,95.62,13.86
CAPE VERDE IS,HSCode_39,2018,0.14,44.33
CAYMAN IS,HSCode_39,2018,0.01,301.28
CHAD,HSCode_39,2018,0.12,-15.2
CHILE,HSCode_39,2018,29.8,12.29
CHINA P RP,HSCode_39,2018,1104.53,100.48
COLOMBIA,HSCode_39,2018,52.29,51.64
COMOROS,HSCode_39,2018,0.21,2.16
CONGO D. REP.,HSCode_39,2018,19.31,88.35
CONGO P REP,HSCode_39,2018,8.93,-11.44
COSTA RICA,HSCode_39,2018,5.39,15.44
COTE D' IVOIRE,HSCode_39,2018,12.85,-33.8
CROATIA,HSCode_39,2018,5.54,76.13
CUBA,HSCode_39,2018,2.05,-61.17
CYPRUS,HSCode_39,2018,1.61,-38.16
CZECH REPUBLIC,HSCode_39,2018,4.11,-0.54
DENMARK,HSCode_39,2018,9.43,-16.83
DJIBOUTI,HSCode_39,2018,24.8,66.45
DOMINIC REP,HSCode_39,2018,24.0,36.05
DOMINICA,HSCode_39,2018,0.0,-99.18
ECUADOR,HSCode_39,2018,31.4,-2.34
EGYPT A RP,HSCode_39,2018,143.21,9.72
EL SALVADOR,HSCode_39,2018,3.3,-8.37
EQUTL GUINEA,HSCode_39,2018,1.09,86.14
ERITREA,HSCode_39,2018,0.4,-78.74
ESTONIA,HSCode_39,2018,1.53,-44.16
ETHIOPIA,HSCode_39,2018,34.72,16.54
FIJI IS,HSCode_39,2018,2.46,-15.49
FINLAND,HSCode_39,2018,7.94,28.11
FR GUIANA,HSCode_39,2018,0.0,-92.13
FR POLYNESIA,HSCode_39,2018,0.02,-45.54
FRANCE,HSCode_39,2018,55.91,5.37
GABON,HSCode_39,2018,2.16,-0.46
GAMBIA,HSCode_39,2018,8.25,220.02
GEORGIA,HSCode_39,2018,5.43,-11.0
GERMANY,HSCode_39,2018,244.33,16.0
GHANA,HSCode_39,2018,52.12,5.14
GIBRALTAR,HSCode_39,2018,0.02,214.76
GREECE,HSCode_39,2018,26.16,21.47
GRENADA,HSCode_39,2018,0.06,1498.08
GUADELOUPE,HSCode_39,2018,0.06,-16.66
GUATEMALA,HSCode_39,2018,10.87,-3.75
GUINEA,HSCode_39,2018,6.33,-2.07
GUINEA BISSAU,HSCode_39,2018,0.08,4.68
GUYANA,HSCode_39,2018,0.74,53.17
HAITI,HSCode_39,2018,10.79,2.87
HONDURAS,HSCode_39,2018,5.05,119.29
HONG KONG,HSCode_39,2018,15.53,14.59
HUNGARY,HSCode_39,2018,2.91,20.28
ICELAND,HSCode_39,2018,0.07,-75.64
INDONESIA,HSCode_39,2018,159.28,118.48
IRAN,HSCode_39,2018,43.35,41.61
IRAQ,HSCode_39,2018,12.51,19.82
IRELAND,HSCode_39,2018,14.74,2.95
ISRAEL,HSCode_39,2018,114.96,32.51
ITALY,HSCode_39,2018,363.6,14.3
JAMAICA,HSCode_39,2018,0.74,35.07
JAPAN,HSCode_39,2018,140.46,107.62
JORDAN,HSCode_39,2018,9.2,-16.11
KAZAKHSTAN,HSCode_39,2018,1.49,-2.74
KENYA,HSCode_39,2018,113.19,34.27
KIRIBATI REP,HSCode_39,2018,0.01,33.62
KOREA DP RP,HSCode_39,2018,0.2,-88.11
KOREA RP,HSCode_39,2018,43.45,13.94
KUWAIT,HSCode_39,2018,26.37,23.46
KYRGHYZSTAN,HSCode_39,2018,0.0,-44.35
LAO PD RP,HSCode_39,2018,0.04,-13.46
LATVIA,HSCode_39,2018,6.39,30.82
LEBANON,HSCode_39,2018,12.2,-6.89
LESOTHO,HSCode_39,2018,0.01,
LIBERIA,HSCode_39,2018,3.13,13.51
LIBYA,HSCode_39,2018,2.21,-37.45
LITHUANIA,HSCode_39,2018,3.86,40.82
LUXEMBOURG,HSCode_39,2018,0.41,567.96
MACAO,HSCode_39,2018,0.0,
MACEDONIA,HSCode_39,2018,0.03,9.87
MADAGASCAR,HSCode_39,2018,7.36,5.56
MALAWI,HSCode_39,2018,6.07,68.55
MALAYSIA,HSCode_39,2018,59.74,47.17
MALDIVES,HSCode_39,2018,15.19,3.5
MALI,HSCode_39,2018,7.27,-10.18
MALTA,HSCode_39,2018,0.56,41.57
MARSHALL ISLAND,HSCode_39,2018,0.0,-74.08
MARTINIQUE,HSCode_39,2018,0.03,-26.63
MAURITANIA,HSCode_39,2018,2.57,2.69
MAURITIUS,HSCode_39,2018,27.23,28.49
MAYOTTE,HSCode_39,2018,0.02,
MEXICO,HSCode_39,2018,116.18,51.65
MICRONESIA,HSCode_39,2018,0.02,483.69
MOLDOVA,HSCode_39,2018,0.01,-82.33
MONACO,HSCode_39,2018,0.0,
MONGOLIA,HSCode_39,2018,0.01,-4.54
MONTENEGRO,HSCode_39,2018,7.41,24.27
MONTSERRAT,HSCode_39,2018,0.0,
MOROCCO,HSCode_39,2018,32.22,26.0
MOZAMBIQUE,HSCode_39,2018,39.77,24.72
MYANMAR,HSCode_39,2018,16.01,0.05
NAMIBIA,HSCode_39,2018,0.65,49.56
NAURU RP,HSCode_39,2018,0.0,
NEPAL,HSCode_39,2018,226.49,26.09
NETHERLAND,HSCode_39,2018,77.64,14.62
NETHERLANDANTIL,HSCode_39,2018,0.14,-39.54
NEW CALEDONIA,HSCode_39,2018,0.12,-40.76
NEW ZEALAND,HSCode_39,2018,11.13,24.81
NICARAGUA,HSCode_39,2018,3.8,-25.53
NIGER,HSCode_39,2018,1.16,22.87
NIGERIA,HSCode_39,2018,137.13,27.1
NORWAY,HSCode_39,2018,3.62,35.39
OMAN,HSCode_39,2018,31.58,5.47
PAKISTAN IR,HSCode_39,2018,131.19,15.77
PALAU,HSCode_39,2018,0.0,
PANAMA REPUBLIC,HSCode_39,2018,8.02,4.71
PAPUA N GNA,HSCode_39,2018,2.6,36.27
PARAGUAY,HSCode_39,2018,26.42,1.86
PERU,HSCode_39,2018,64.33,-4.46
PHILIPPINES,HSCode_39,2018,22.93,-1.17
POLAND,HSCode_39,2018,59.88,6.32
PORTUGAL,HSCode_39,2018,61.57,49.85
PUERTO RICO,HSCode_39,2018,5.19,32.88
QATAR,HSCode_39,2018,64.45,8.32
REUNION,HSCode_39,2018,0.48,-27.12
ROMANIA,HSCode_39,2018,22.74,26.1
RUSSIA,HSCode_39,2018,35.44,17.42
RWANDA,HSCode_39,2018,3.68,84.64
SAMOA,HSCode_39,2018,0.95,-3.35
SAN MARINO,HSCode_39,2018,0.12,65.27
SAO TOME,HSCode_39,2018,0.22,-1.49
SAUDI ARAB,HSCode_39,2018,90.01,16.51
SENEGAL,HSCode_39,2018,21.31,4.34
SERBIA,HSCode_39,2018,4.27,23.58
SEYCHELLES,HSCode_39,2018,1.77,-25.16
SIERRA LEONE,HSCode_39,2018,8.17,31.0
SINGAPORE,HSCode_39,2018,38.16,-0.27
SLOVAK REP,HSCode_39,2018,3.32,-7.43
SLOVENIA,HSCode_39,2018,8.33,-20.19
SOLOMON IS,HSCode_39,2018,0.09,2488.76
SOMALIA,HSCode_39,2018,8.99,-5.13
SOUTH AFRICA,HSCode_39,2018,117.42,37.96
SOUTH SUDAN,HSCode_39,2018,0.13,-86.86
SPAIN,HSCode_39,2018,116.46,14.49
SRI LANKA DSR,HSCode_39,2018,105.74,9.96
ST KITT N A,HSCode_39,2018,0.0,-86.36
ST LUCIA,HSCode_39,2018,0.09,101.54
ST VINCENT,HSCode_39,2018,0.08,-56.67
STATE OF PALEST,HSCode_39,2018,0.0,
SUDAN,HSCode_39,2018,26.18,-5.39
SURINAME,HSCode_39,2018,1.06,-14.61
SWAZILAND,HSCode_39,2018,0.09,-15.8
SWEDEN,HSCode_39,2018,13.42,12.63
SWITZERLAND,HSCode_39,2018,2.06,54.24
SYRIA,HSCode_39,2018,2.6,-18.48
TAIWAN,HSCode_39,2018,12.65,27.01
TAJIKISTAN,HSCode_39,2018,0.02,-24.38
TANZANIA REP,HSCode_39,2018,73.62,68.27
THAILAND,HSCode_39,2018,61.06,4.62
TIMOR LESTE,HSCode_39,2018,0.08,157.0
TOGO,HSCode_39,2018,12.11,68.57
TONGA,HSCode_39,2018,0.0,-99.52
TRINIDAD,HSCode_39,2018,8.75,4.81
TUNISIA,HSCode_39,2018,10.29,-4.42
TURKEY,HSCode_39,2018,263.73,-13.57
TURKMENISTAN,HSCode_39,2018,0.14,993.74
U ARAB EMTS,HSCode_39,2018,397.82,23.17
U K,HSCode_39,2018,208.94,13.31
U S A,HSCode_39,2018,831.35,15.36
UGANDA,HSCode_39,2018,29.68,-1.76
UKRAINE,HSCode_39,2018,12.91,-13.3
UNSPECIFIED,HSCode_39,2018,0.02,240.98
URUGUAY,HSCode_39,2018,52.38,-17.53
US MINOR OUTLYING ISLANDS,HSCode_39,2018,,
UZBEKISTAN,HSCode_39,2018,5.37,111.77
VANUATU REP,HSCode_39,2018,0.04,19.61
VATICAN CITY,HSCode_39,2018,0.0,
VENEZUELA,HSCode_39,2018,0.54,-12.59
VIETNAM SOC REP,HSCode_39,2018,182.7,37.61
VIRGIN IS US,HSCode_39,2018,0.0,35.48
YEMEN REPUBLC,HSCode_39,2018,17.32,14.67
ZAMBIA,HSCode_39,2018,14.17,10.28
ZIMBABWE,HSCode_39,2018,18.41,208.17
